city,state,region,year,v1_excel_mt_co2,v2_city_specific_mt_co2,v3_mpg_split_mt_co2,v2_v1_delta,v2_v1_pct,v3_v1_delta,v3_v1_pct,v3_v2_delta,v3_v2_pct,v2_gasoline,v2_diesel,v2_ethanol,v2_electricity,v3_gasoline,v3_diesel,v3_ethanol,v3_electricity
Buffalo,New York,NYUP,2035,1250086.09034508,445926.9754394542,517860.429416446,-804159.1149056258,-64.32829875609941,-732225.660928634,-58.574018748301306,71933.45397699182,16.131218324727385,405689.5245703778,19205.327917998013,18985.717562434333,2046.4053886441059,479840.51051396615,18821.79845098128,16526.88708949386,2671.2333620047666
Buffalo,New York,NYUP,2036,1212714.8061151672,433949.0187051528,505550.2074033339,-778765.7874100144,-64.2167295627178,-707164.5987118334,-58.312522873962216,71601.18869818113,16.499907964264956,394595.06350644,19479.878742070625,17614.6219212873,2259.454535354776,467241.5258975324,20019.929967417283,15341.172890825897,2947.578647558328
Buffalo,New York,NYUP,2037,1178157.3424067858,423090.5515522695,494854.66082685796,-755066.7908545163,-64.08879049313026,-683302.6815799279,-57.99757443127677,71764.10927458847,16.961879439589087,384419.5965390012,19788.295537659706,16342.016015620808,2540.6434599877716,455876.94746391085,21427.035585653455,14234.640571653214,3316.037205640466
Buffalo,New York,NYUP,2038,1146626.0536880577,413324.67123553524,485905.2016383182,-733301.3824525224,-63.95296706314147,-660720.8520497396,-57.6230454492612,72580.53040278296,17.560173745695078,375088.713430829,20124.61634716631,15160.417611469195,2950.9238460707343,445779.8880520935,23071.832075837006,13200.167263702333,3853.3142466853565
Buffalo,New York,NYUP,2039,1116665.3132764357,404700.9792164144,478043.2615154371,-711964.3340600213,-63.75807733930849,-638622.0517609986,-57.19010379996505,73342.28229902271,18.12258582646098,366731.45748219657,20496.110022186578,14063.875887955252,3409.535824075958,436361.8828295201,24982.701047869254,12248.557850539,4450.119787508795
Buffalo,New York,NYUP,2040,1090463.9103799688,397157.08996199066,471755.7312377412,-693306.8204179781,-63.57907068895086,-618708.1791422276,-56.738070215147296,74598.64127575053,18.783157385630428,359463.9373731908,20906.848599307374,13046.18650457409,3740.117484918414,428311.66287170746,27201.057361269028,11363.526796908378,4879.484207856357
Buffalo,New York,NYUP,2041,1057216.6299704844,391021.70454575727,462622.56614879746,-666194.9254247271,-63.01404144988961,-594594.0638216869,-56.24145959927691,71600.86160304019,18.31122435677007,353312.01900277863,21355.788062641965,12102.161138031785,4251.7363423048755,416726.33477460814,29766.47633154674,10534.60585313265,5595.149189509938
Buffalo,New York,NYUP,2042,1035772.663365919,386049.7950302067,459858.6181317128,-649722.8683357124,-62.72832749073795,-575914.0452342062,-55.602360016210106,73808.8231015061,19.11899036126438,348246.9345017009,21841.537114165876,11226.46209989574,4734.861314444117,411136.67023014964,32730.15095346827,9769.781756592814,6222.015191502026
Buffalo,New York,NYUP,2043,1015569.9412189332,383439.75436929154,460221.0265782635,-632130.1868496416,-62.243885053444004,-555348.9146406697,-54.68347300375144,76781.27220897196,20.02433793941558,344401.76864418626,22365.945511780043,10414.08338903552,6257.956824289678,406792.0559832912,36149.258698178266,9061.969906086324,8217.741990707696
Buffalo,New York,NYUP,2044,1003134.6174814224,381591.99585703464,462466.3492662798,-621542.6216243878,-61.960041134349396,-540668.2682151427,-53.89787759220218,80874.35340924514,21.193933386261364,341970.05523765995,22932.072344838823,9660.320484348513,7029.547790187337,404740.06295947096,40091.34508708866,8386.92946278355,9248.011756936598
Buffalo,New York,NYUP,2045,989780.7733605944,381193.84750871465,465679.80244603334,-608586.9258518798,-61.4870426089961,-524100.97091456107,-52.95121758478752,84485.95493731869,22.16351483358797,340621.3107093549,23535.789461006243,8961.064278815002,8075.683059538565,402653.0445142977,44624.25115366556,7783.8954655319085,10618.611312538213
Buffalo,New York,NYUP,2046,980367.8679640512,382633.0520490341,471872.14925937477,-597734.8159150172,-60.970461746807814,-508495.71870467643,-51.867848317048505,89239.09721034067,23.322370279424987,340879.57117864094,24183.06703384123,8312.548695669475,9257.865140882515,402655.1395389243,49823.88586899592,7216.740611407496,12176.38324004705
Buffalo,New York,NYUP,2047,970492.093678452,385603.1138243933,480046.6812456315,-584888.9798540587,-60.26725860662672,-490445.4124328205,-50.535745280921084,94443.56742123817,24.49242862293081,342515.82939955604,24873.448649891696,7711.786615215092,10502.049159730494,403737.2134789134,55808.08038693878,6699.197926305327,13802.189453473939
Buffalo,New York,NYUP,2048,968065.7802681644,390657.74348600867,491878.27462254075,-577408.0367821557,-59.64553737476472,-476187.5056456236,-49.1895814676679,101220.53113653208,25.91028408480972,345942.1146129462,25611.249582443328,7154.831902471131,11949.547388147985,407252.7615381685,62712.0353952775,6215.618510455969,15697.859178638842
Buffalo,New York,NYUP,2049,972433.9222240328,397667.71836491884,506889.1646544625,-574766.203859114,-59.105939305837715,-465544.7575695703,-47.8741791015304,109221.44628954364,27.46550480351459,351206.07112479926,26397.564471691407,6636.907251688586,13427.175516739619,412821.41589925566,70669.89041990055,5765.001600186189,17632.85673512015
Buffalo,New York,NYUP,2050,979497.367861704,407420.33505810995,525980.1204601843,-572077.032803594,-58.40516284923453,-453517.2474015197,-46.3010174689466,118559.78540207434,29.100114844577966,358449.9400857946,27232.85468839562,6154.0894475135265,15583.450836406199,420382.2575112744,79802.52618718705,5346.439799703549,20448.896962019222
Charlotte,North Carolina,SRCA,2027,1603108.6910768675,3097213.539669352,3414690.2387728076,1494104.8485924846,93.20047086694035,1811581.5476959401,113.00428709416039,317476.6991034555,10.250397495593676,2703402.137285689,131108.66459156905,249638.25905387712,13064.478738217058,3073610.3306968077,105535.90028605152,218341.77320868996,17202.234581258428
Charlotte,North Carolina,SRCA,2028,1539102.1430715837,2963389.234596724,3275568.4288626146,1424287.0915251405,92.54012788798363,1736466.2857910309,112.82332973207146,312179.1942658904,10.534532238333302,2586701.435648364,130976.54458481549,231580.51168837262,14130.742675172132,2950328.4366411315,104580.23161168845,202012.9522281566,18646.808381637984
Charlotte,North Carolina,SRCA,2029,1506549.9665316714,2856076.857784785,3203934.329534884,1349526.8912531135,89.57730717421532,1697384.3630032127,112.66698089747888,347857.4717500992,12.179555700748985,2495229.494829964,130680.6061089506,214826.9180008061,15339.838845064352,2893006.4283475806,103637.06367764155,187194.1169501861,20096.720559475816
Charlotte,North Carolina,SRCA,2030,1455393.219742279,2754579.455063732,3095735.827834996,1299186.2353214528,89.26702541265877,1640342.608092717,112.7078638158826,341156.37277126405,12.385061979029784,2407679.3437511404,130605.63829963992,199284.778818044,17009.69419490771,2796501.903684506,103082.3474709606,173721.2882032175,22430.28847631157
Charlotte,North Carolina,SRCA,2031,1408367.275946535,2655271.4446924347,2992529.0492500886,1246904.1687458998,88.53544029613163,1584161.7733035537,112.48214868091641,337257.6045576539,12.701436052114026,2323263.697778118,130198.00670821563,184866.00225117884,16943.737954922584,2706717.791005199,102298.29763488642,161108.9827468285,22403.977863175056
Charlotte,North Carolina,SRCA,2032,1355844.0604569844,2562228.8030227935,2878041.7907498633,1206384.742565809,88.97665872867412,1522197.7302928788,112.26938072655828,315812.98772706976,12.325713744006347,2249640.851014869,129973.55013730912,171491.820988152,11122.580882463577,2612589.1731152874,101614.00572814957,149173.58147481523,14665.030431611083
Charlotte,North Carolina,SRCA,2033,1339843.91634235,2474660.3459591684,2840337.289486449,1134816.4296168184,84.69765886721808,1500493.3731440993,111.99016205113708,365676.9435272808,14.776853887216829,2175888.1773871626,129630.78129600709,159096.8306014235,10044.556674575566,2588076.7414162676,101055.15603455657,138051.26504694426,13154.126988680517
Charlotte,North Carolina,SRCA,2034,1290575.3868787491,2390972.6084706606,2733589.876533217,1100397.2215919115,85.2640793230388,1443014.4896544677,111.81171625660645,342617.26806255616,14.329619120216716,2103518.9452752694,129539.84098476653,147605.1998627724,10308.622347852259,2490961.197265533,100890.48567197181,128264.21893474525,13473.974660967086
Charlotte,North Carolina,SRCA,2035,1250086.09034508,2312055.1186492466,2645466.1035537366,1061969.0283041666,84.95167144936518,1395380.0132086566,111.62271334636391,333410.98490448995,14.420546561159664,2034888.928975645,129685.44649843768,136946.0442858854,10534.698889278525,2411551.534857094,101077.94813104087,119071.20330810614,13765.417257496305
Charlotte,North Carolina,SRCA,2036,1212714.8061151672,2239698.670170048,2566660.1522947876,1026983.8640548806,84.68469741412157,1353945.3461796204,111.64581642380318,326961.4821247398,14.598458555137483,1970148.025055103,130005.40849815063,127056.18240548827,12489.054211305809,2338206.169403468,101608.79261496158,110536.81173443426,16308.378541924121
Charlotte,North Carolina,SRCA,2037,1178157.3424067858,2167852.240180603,2489120.495577763,989694.8977738174,84.0036268629477,1310963.153170977,111.27233230944267,321268.2553971596,14.819656498839368,1909071.532817286,130499.94842420581,117876.7376917043,10404.021247406861,2270449.0780159864,102521.78342180206,102556.23873909282,13593.395400881895
Charlotte,North Carolina,SRCA,2038,1146626.0536880577,2104387.950630003,2423500.9144172347,957761.8969419454,83.52870527068163,1276874.860729177,111.35930991818836,319112.9637872316,15.164169880924137,1851154.0875865929,131139.9115340708,109353.73997771477,12740.211531624695,2207885.7154279603,103860.33046919291,95101.07951751695,16653.78900256452
Charlotte,North Carolina,SRCA,2039,1116665.3132764357,2042514.9621861773,2357246.662727521,925849.6489097415,82.91200934621877,1240581.349451085,111.09697191283432,314731.70054134354,15.409027907657277,1796945.8604133725,131959.58601014616,101444.26534575321,12165.250416905334,2147433.2411619364,105674.17814569881,88244.19619743823,15895.047222447629
Charlotte,North Carolina,SRCA,2040,1090463.9103799688,1985148.853051012,2297031.2755972454,894684.9426710431,82.04626802910818,1206567.3652172766,110.64716161003916,311882.4225462335,15.710782698581804,1746756.6178574066,132992.37682192138,94103.56121342423,11296.297158259642,2092353.0614187873,108055.98312229081,81869.12612336355,14753.104932803839
Charlotte,North Carolina,SRCA,2041,1057216.6299704844,1935941.3869710674,2222958.3584976983,878724.757000583,83.11681183307866,1165741.728527214,110.26517134522935,287016.9715266309,14.8257056467857,1700579.016625915,134217.17711435058,87294.20364090352,13850.98958989837,2017794.226407759,111044.85299948459,75864.12249833037,18255.156592124404
Charlotte,North Carolina,SRCA,2042,1035772.663365919,1890398.045190541,2176995.5896840743,854625.381824622,82.51090341073221,1141222.9263181551,110.18083086008059,286597.5444935332,15.160698310214654,1658007.8918414155,135622.05937771185,80977.69130138733,15790.40267002639,1971131.2731123152,114716.20611945465,70370.97973634939,20777.13071595513
Charlotte,North Carolina,SRCA,2043,1015569.9412189332,1848920.6246341395,2135976.421308082,833350.6834152063,82.0574388421718,1120406.480089149,110.32292652777673,287055.7966739426,15.525587894328593,1619332.3214012654,137218.5441232335,75117.9153646326,17251.843745007893,1928850.187419062,119169.64927918313,65272.42151329981,22684.163096536704
Charlotte,North Carolina,SRCA,2044,1003134.6174814224,1810593.2014633468,2102810.3397134556,807458.5839819245,80.49354193450294,1099675.7222320333,109.62394309479593,292217.1382501088,16.139303848812357,1584936.4018842443,139028.2707810459,69680.94160860413,16947.58718945272,1895548.1992791316,124529.4337522934,60406.33132797455,22326.3753540558
Charlotte,North Carolina,SRCA,2045,989780.7733605944,1776863.2111527107,2068399.7788830237,787082.4377921163,79.52088573308428,1078619.0055224292,108.97554635863487,291536.56773031293,16.4073726047366,1553728.0297981426,141000.82350011417,64637.130597760544,17497.22725669335,1858436.6881275086,130856.56027450839,56071.64750440223,23034.882976604356
Charlotte,North Carolina,SRCA,2046,980367.8679640512,1748300.0410177656,2043308.165544642,767932.1730537144,78.33102227722884,1062940.2975805907,108.42259648799173,295008.12452687626,16.873998604675343,1526772.9293624982,143187.236193327,59959.31721106722,18380.558250873044,1828806.6583473864,138315.24090623457,51978.83291726897,24207.43337375193
Charlotte,North Carolina,SRCA,2047,970492.093678452,1730087.347423668,2029644.657087131,759595.2537452161,78.2690821175189,1059152.5634086789,109.13561999193394,299557.3096634629,17.314577215395737,1503354.258399562,145574.59150306304,55625.95502948857,25532.542491554585,1800708.679845933,147082.68117501913,48254.60179250273,33598.69427367612
Charlotte,North Carolina,SRCA,2048,968065.7802681644,1713861.0549085143,2021935.934736944,745795.2746403499,77.03973116721022,1053870.1544687797,108.86348592725246,308074.8798284298,17.97548750793423,1484239.609864603,148189.99524759408,51608.580152513554,29822.86964380363,1780542.849406428,157394.61142328737,44769.1358743383,39229.338032890686
Charlotte,North Carolina,SRCA,2049,972433.9222240328,1697733.608329766,2015151.1008256231,725299.6861057332,74.58601243022413,1042717.1786015903,107.22756115056274,317417.4924958572,18.696542905110608,1469431.1721145792,151034.65193642981,47872.73335454172,29395.050924215324,1765507.3655284827,169466.6419338363,41527.57165380392,38649.52170950029
Charlotte,North Carolina,SRCA,2050,979497.367861704,1700135.704058829,2032611.980476463,720638.336197125,73.57225857281452,1053114.612614759,107.51581853800846,332476.276417634,19.555866959554745,1458947.7175592633,154107.30882798956,44390.11605682111,42690.56161475514,1754518.6861524407,183493.0845965936,38512.619782068796,56087.58994535987
Chattanooga,Tennessee,SRCE,2027,1603108.6910768675,600673.7913927295,660780.4628207796,-1002434.899684138,-62.53068835967481,-942328.2282560879,-58.78130618973134,60106.67142805015,10.006541368932726,521056.33861886855,25094.315087523173,52438.19283880926,2084.9448475285963,590825.7760768346,21345.246486144977,45864.15580559634,2745.2844522036917
Chattanooga,Tennessee,SRCE,2028,1539102.1430715837,574118.1529946703,633153.6201617218,-964983.9900769134,-62.69785240835909,-905948.5229098619,-58.86214420453355,59035.46716705151,10.282807965418844,498220.6622157017,24962.286615187422,48645.04173218158,2290.1624315995723,566617.3168399305,21080.04707179394,42434.17729728284,3022.078952714573
Chattanooga,Tennessee,SRCE,2029,1506549.9665316714,552546.4125848683,618471.0281199673,-954003.5539468031,-63.32372474462815,-888078.938411704,-58.947858228440275,65924.61553509906,11.93105484599873,480244.3314292312,24800.78389351615,45125.836864060504,2375.4603980603756,555229.425978207,20808.130405623022,39321.38142657833,3112.0903095589388
Chattanooga,Tennessee,SRCE,2030,1455393.219742279,532310.4243794562,596891.6049306785,-923082.7953628228,-63.424975658900095,-858501.6148116005,-58.9876057663388,64581.18055122229,12.132240435927619,463025.11123377254,24688.435472840287,41861.10615057881,2735.771522264596,536185.9543589203,20606.72896991145,36491.3232672426,3607.598334604031
Chattanooga,Tennessee,SRCE,2031,1408367.275946535,512721.6938462517,576575.290822972,-895645.5821002832,-63.59460329680964,-831791.985123563,-59.06072935161977,63853.59697672026,12.453851230228587,446390.75192311656,24510.999312811164,38832.34529886259,2987.5973114613594,518428.9437190542,20353.951533565138,33842.02380420894,3950.3717661435835
Chattanooga,Tennessee,SRCE,2032,1355844.0604569844,493927.21547194733,553336.2104571416,-861916.8449850371,-63.57049974423532,-802507.8499998428,-59.1888015299753,59408.994985194295,12.027884498818112,431906.4814529135,24362.641081062724,36023.00870602714,1635.0842319440196,499728.1246942056,20117.328184491475,31334.912611067164,2155.8449673773375
Chattanooga,Tennessee,SRCE,2033,1339843.91634235,476608.82660298556,545815.9574357185,-863235.0897393643,-64.42803368439485,-794027.9589066315,-59.262720770808464,69207.13083273295,14.520740483554324,417239.669165698,24185.916408499877,33419.35773282363,1763.8832959640135,494626.82444971,19880.595483289515,28998.595349965457,2309.942152753436
Chattanooga,Tennessee,SRCE,2034,1290575.3868787491,459610.0116514808,524184.7303870363,-830965.3752272683,-64.38720152853328,-766390.6564917129,-59.3836411482498,64574.71873555548,14.049893844462652,402867.79645443463,24051.76419360145,31005.4635204957,1684.9874829490454,475338.9887306288,19700.6034990666,26942.760586100005,2202.377571240864
Chattanooga,Tennessee,SRCE,2035,1250086.09034508,443714.7920933993,506381.48204161675,-806371.2982516808,-64.50526123597504,-743704.6083034633,-59.492271296144686,62666.68994821748,14.123191533138368,389184.9236308653,23954.31216363653,28766.436306646086,1809.119992251312,459438.4720449546,19567.374003994122,25011.705915125676,2363.930077542378
Chattanooga,Tennessee,SRCE,2036,1212714.8061151672,428661.220236368,489804.313563032,-784053.5858787992,-64.6527594060182,-722910.4925521351,-59.61092326957892,61143.093326664006,14.263733326039873,376219.42737111833,23884.793507283524,26689.004400178874,1867.9949577872962,444666.1390329356,19479.921405292636,23218.999649674883,2439.253475128891
Chattanooga,Tennessee,SRCE,2037,1178157.3424067858,414318.51385768986,474253.08255951817,-763838.8285490959,-64.83334619709589,-703904.2598472676,-59.746201505590456,59934.568701828306,14.465819580153891,363918.5536170528,23842.984749535837,24760.80039058952,1796.175100511677,430921.0592880768,19442.600296454784,21542.626695945903,2346.7962790406236
